player_name,team_abbreviation,season,games_played,minutes_per_game,per,epm,o_epm,d_epm,dpm,o_dpm,d_dpm,rapm,o_rapm,d_rapm,lebron,o_lebron,d_lebron,bpm,obpm,dbpm,ws,ows,dws,ws_per_48,vorp,bbref_ts_pct,bbref_three_point_attempt_rate,bbref_free_throw_attempt_rate,bbref_off_reb_pct,bbref_def_reb_pct,bbref_total_reb_pct,bbref_assist_pct,bbref_steal_pct,bbref_block_pct,bbref_turnover_pct,bbref_usage_pct,nba_off_rating,nba_def_rating,nba_net_rating,nba_est_off_rating,nba_est_def_rating,nba_est_net_rating,nba_assist_pct,nba_assist_to,nba_assist_ratio,nba_off_reb_pct,nba_def_reb_pct,nba_reb_pct,nba_team_turnover_pct,nba_est_turnover_pct,nba_effective_fg_pct,nba_true_shooting_pct,nba_usage_pct,nba_est_usage_pct,nba_est_pace,nba_pace,nba_pie,nba_possessions,source_basketball_reference,source_databallr,source_nba_stats,source_epm,source_lebron
Mouhamed Gueye,ATL,2025-26,77,15.3,12,,,,,,,,,,,,,-1.3,-2.6,1.3,2.7,0.9,1.8,0.11,0.2,0.539,0.448,0.214,8.1,17.4,12.7,7.4,2.4,3,9.4,12.4,112.5,110.1,2.3,113.3,110.8,2.5,0.076,2.09,16.5,0.071,0.151,0.111,7.9,7.9,0.521,0.539,0.12,0.126,101.9,102.61,0.075,2513,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jacob Toppin,ATL,2025-26,5,3.4,15.2,,,,,,,,,,,,,0.5,-0.1,0.6,0,0,0,0.13,0,0.667,0,0,0,6.5,3.2,8.8,0,5.3,0,14.7,102.7,71.4,31.3,115.3,72.9,42.4,0.091,,14.3,,0.067,0.033,,,0.667,0.667,0.14,0.158,95.68,102.45,0.181,37,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Zaccharie Risacher,ATL,2025-26,67,22.4,11.8,,,,,,,,,,,,,-2.5,-2.3,-0.2,2.3,0.5,1.9,0.074,-0.2,0.557,0.481,0.168,5,13.6,9.3,6.8,1.9,2.2,9.2,17.6,112.8,112.6,0.2,111.8,112.2,-0.4,0.068,1.31,10.7,0.044,0.121,0.081,8.2,8.2,0.544,0.557,0.168,0.173,105.97,105.34,0.07,3289,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
N'Faly Dante,ATL,2025-26,4,3.8,12.4,,,,,,,,,,,,,-4.5,-3.7,-0.8,0,0,0,0.051,0,0.338,0,0.25,21.4,29.4,25.3,0,6.3,0,18.4,15.1,109.1,86.7,22.4,112.6,91.5,21.1,,,,0.167,0.25,0.206,20,18.4,0.25,0.338,0.119,0.14,93.97,98.08,0.116,33,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
RayJ Dennis,ATL,2025-26,3,11.3,6.5,,,,,,,,,,,,,-8.5,-6.9,-1.6,0,0,0,0.017,-0.1,0.455,0.636,0,0,9.7,4.8,26.2,1.4,0,15.4,15.9,33.3,66.7,-33.3,38.1,67.6,-29.5,,,,,0.4,0.286,100,100,,,0.111,0.127,113.73,122.15,0.182,9,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Asa Newell,ATL,2025-26,44,11.4,14.2,,,,,,,,,,,,,-1.5,-1,-0.5,1.2,0.6,0.6,0.113,0.1,0.624,0.444,0.172,9.4,11.5,10.4,7.2,1.5,2.7,11.2,17.1,110.2,114,-3.8,111.1,115.9,-4.8,0.072,1.13,11.4,0.078,0.106,0.091,10,10,0.624,0.624,0.16,0.167,104.4,105.72,0.074,1100,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Keshon Gilbert,ATL,2025-26,1,26,15.9,-4.6111,-3.21654,-1.39458,,,,,,,,,,-0.9,-0.3,-0.6,0.1,0.1,0,0.15,0,0.59,0.125,0.375,0,0,0,46.1,1.8,0,17.7,18.1,90,138.4,-48.4,92.4,136.9,-44.5,0.097,0.5,20,0.041,0.073,0.056,40,40.7,0.25,0.521,0.109,0.112,98.19,98.98,0.022,100,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Andrew Wiggins,MIA,2025-26,68,30.3,15.1,,,,-0.6,-0.59,-0.01,-1.97,-0.7,-1.26,,,,1.2,0.7,0.5,4.6,2.2,2.3,0.106,1.7,0.586,0.406,0.197,5.7,10.8,8.3,12.3,1.7,3,10.3,19.7,113.7,113.9,-0.1,112.9,112.8,0.1,0.123,1.77,15.5,0.051,0.098,0.074,8.8,8.7,0.559,0.586,0.194,0.199,105.86,104.97,0.092,4517,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Norman Powell,MIA,2025-26,58,29.6,17.5,,,,0.51,1.39,-0.89,3,1.49,1.5,,,,1.6,1.8,-0.3,4,2.3,1.7,0.112,1.5,0.609,0.458,0.355,1.3,11,6.1,12.5,1.7,0.7,9.7,27.2,114.7,114.1,0.6,113.1,113,0.1,0.123,1.29,11.3,0.012,0.097,0.054,8.7,8.6,0.558,0.609,0.262,0.27,106.94,105.69,0.113,3788,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Bam Adebayo,MIA,2025-26,73,32.4,18.7,4.1434,2.20187,1.94149,,,,,,,,,,2,1.5,0.4,6.4,2.8,3.6,0.129,2.4,0.551,0.349,0.369,6.5,25.7,16.1,14.1,1.7,1.8,8.3,25,117.1,111,6.1,116.3,110.3,6,0.142,1.93,13.8,0.059,0.236,0.146,7.1,7.1,0.497,0.551,0.248,0.254,104.63,103.89,0.138,5127,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Tyler Herro,MIA,2025-26,33,31.3,17.1,,,,,,,,,,,,,2,2.4,-0.4,2.4,1.4,1,0.112,1.1,0.602,0.431,0.21,1.4,14.6,7.9,19.7,1,1,10.2,24.7,114.4,116.4,-2,114.1,114.7,-0.6,0.199,2.13,17.9,0.013,0.129,0.071,8.4,8.4,0.561,0.602,0.248,0.256,104.25,103.33,0.122,2226,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Davion Mitchell,MIA,2025-26,70,28.6,12.1,,,,,,,,,,,,,-0.9,-1.3,0.4,4.3,2.6,1.7,0.104,0.6,0.582,0.428,0.122,1.6,8,4.8,29.1,1.6,0.5,16.1,13.6,117.2,113,4.2,115.6,111.4,4.3,0.285,4.19,40.3,0.015,0.072,0.044,9.6,9.6,0.574,0.582,0.137,0.139,105.34,103.88,0.083,4338,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Dru Smith,MIA,2025-26,70,16.3,14.5,,,,,,,,,,,,,2.2,-1.5,3.6,3,1.2,1.9,0.127,1.2,0.532,0.397,0.323,5.6,10.2,7.9,20,4.1,1.6,12.9,15.2,107.1,110.3,-3.2,108.7,109.6,-0.9,0.214,3.27,29.8,0.047,0.085,0.066,9.1,9.1,0.474,0.532,0.142,0.151,106.77,107.22,0.091,2549,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Trevor Keels,MIA,2025-26,8,1.9,2.8,,,,,,,,,,,,,-14.5,-9.4,-5.2,-0.1,-0.1,0,-0.197,0,0.333,0.75,0,0,13.9,6.9,0,3.1,0,0,32.6,87.5,69.8,17.7,91.3,78,13.4,,,,,0.083,0.047,,,0.333,0.333,0.261,0.271,123.32,133.27,0.039,40,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nikola Jović,MIA,2025-26,47,17.2,9.5,,,,,,,,,,,,,-3.5,-3.5,-0.1,0,-0.9,1,0.001,-0.3,0.48,0.532,0.322,3.2,16.5,9.8,16.5,1.5,1.9,15.4,21.4,109.3,110.1,-0.8,109.2,108.4,0.8,0.173,1.57,19.5,0.028,0.137,0.084,12.4,12.4,0.438,0.48,0.203,0.212,108.53,107.64,0.073,1816,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Simone Fontecchio,MIA,2025-26,70,16.8,13.8,,,,,,,,,,,,,0.5,0.7,-0.2,2.6,1.4,1.2,0.106,0.7,0.579,0.696,0.217,4.9,13.8,9.3,11.6,1.5,0.7,8.7,19.6,113.8,110.5,3.3,113.6,109.9,3.7,0.121,2.06,15.4,0.042,0.118,0.08,7.5,7.4,0.542,0.579,0.183,0.193,105.66,105.3,0.09,2575,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jaime Jaquez Jr.,MIA,2025-26,75,28.3,15.7,,,,,,,,,,,,,0.1,0.3,-0.1,4.2,2.2,2,0.094,1.1,0.57,0.2,0.236,4.7,13.7,9.2,24,1.1,0.9,13.1,22.3,114.7,111.9,2.9,114.3,111,3.3,0.24,2.32,23.3,0.042,0.117,0.08,10.1,10,0.539,0.57,0.216,0.223,106.11,105.51,0.113,4667,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Kel'el Ware,MIA,2025-26,77,22.1,20,,,,,,,,,,,,,2.1,2.1,0.1,6.2,3.2,3,0.175,1.8,0.616,0.359,0.148,13.1,29.2,21.1,4.6,1.6,4.4,8.2,18,113,114.1,-1,112.2,112.9,-0.7,0.046,0.9,6.9,0.113,0.247,0.18,7.7,7.7,0.601,0.616,0.174,0.178,106.46,105.49,0.137,3732,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Keshad Johnson,MIA,2025-26,32,8.8,15.2,,,,,,,,,,,,,-1.3,-1.3,0,0.6,0.3,0.4,0.11,0.1,0.582,0.423,0.279,9.6,13.4,11.5,3.9,2.5,2.5,10,18.9,122.3,109.3,13,123.7,110.3,13.5,0.036,0.62,5.8,0.08,0.12,0.1,9.4,9.4,0.553,0.582,0.171,0.175,108.51,109.64,0.083,642,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Pelle Larsson,MIA,2025-26,70,26.4,13.1,,,,,,,,,,,,,-1.2,-1.2,0,4.1,2.6,1.5,0.106,0.4,0.605,0.343,0.413,3.8,9.9,6.8,16.8,1.2,0.8,13.3,16.8,115.7,113.3,2.4,115,112.1,2.9,0.163,2.34,23.7,0.035,0.088,0.062,10.2,10.1,0.551,0.605,0.165,0.169,106.35,105.49,0.084,4057,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jahmir Young,MIA,2025-26,14,4.1,8.5,,,,,,,,,,,,,-6.7,-4.8,-1.9,0,0,0,0.016,-0.1,0.483,0.36,0.08,3.6,3.6,3.6,21.1,0.8,0,10.4,20.3,113.5,107.9,5.6,113.4,114.2,-0.8,0.18,3,24.3,0.028,0.031,0.029,8.1,7.9,0.46,0.483,0.178,0.19,109.11,112.17,0.048,133,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Kasparas Jakučionis,MIA,2025-26,53,17.8,11.9,,,,,,,,,,,,,-0.4,-1,0.6,2.3,1.4,0.9,0.114,0.4,0.614,0.655,0.277,4.7,10.5,7.6,18.1,1.6,0.7,15.8,13.7,115.9,112.9,3,115.9,112.6,3.3,0.178,2.74,30.2,0.04,0.096,0.067,11,11,0.567,0.614,0.129,0.134,107.13,106.96,0.073,2109,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Vladislav Goldin,MIA,2025-26,9,2.7,14.7,,,,,,,,,,,,,-0.5,-5,4.5,0.1,0,0,0.121,0,0.788,0,0.25,12.9,26.1,19.4,15.9,0,11.1,40.3,12.6,105.2,88.9,16.3,103.8,104.2,-0.4,0.136,1,30,0.111,0.214,0.164,30,28.7,0.75,0.788,0.101,0.108,112.7,121.19,0.105,58,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Myron Gardner,MIA,2025-26,45,9.1,15.2,,,,,,,,,,,,,0.9,-1.1,1.9,1.4,0.8,0.6,0.163,0.3,0.606,0.52,0.211,9.8,21.1,15.4,14,2.3,1.7,11.2,15,114.7,106.3,8.4,115.6,106.9,8.7,0.143,2.59,22.6,0.079,0.193,0.132,8.7,8.7,0.585,0.606,0.139,0.145,106.55,107.28,0.093,918,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Mason Plumlee,CHA,2025-26,14,8.9,13.6,,,,-0.79,-2.62,1.84,0.12,1.23,-1.11,,,,,,,,,,,,,,,,,,,,,,,119.4,115.9,3.5,118.5,119.7,-1.2,0.158,1.78,38.1,0.083,0.254,0.167,21.4,21.3,0.75,0.752,0.084,0.089,100.33,101.58,0.097,263,,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Pat Connaughton,CHA,2025-26,42,7.1,12.9,,,,-2.23,-2.22,-0.01,-3.47,-1.79,-1.68,,,,,,,,,,,,,,,,,,,,,,,97.2,101.5,-4.3,99,105.2,-6.2,0.11,1.64,14.6,0.047,0.153,0.099,8.9,9,0.571,0.586,0.15,0.156,94.25,96.88,0.117,597,,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Collin Sexton,CHA,2025-26,42,22.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9,112.5,-0.5,109.5,114,-4.5,0.267,1.76,21.6,0.019,0.062,0.041,12.3,12.2,0.557,0.619,0.249,0.256,101.35,100.89,0.12,1960,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Miles Bridges,CHA,2025-26,77,31,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3,114.8,3.5,115.6,113.8,1.8,0.154,2.3,16.3,0.03,0.155,0.092,7.1,7.1,0.531,0.57,0.221,0.225,100.27,98.69,0.114,4897,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Coby White,CHA,2025-26,21,19.3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5,115.8,-0.3,117.1,115.3,1.8,0.229,1.55,19.9,0.008,0.112,0.061,12.9,12.9,0.529,0.586,0.267,0.278,103.61,104.06,0.097,1830,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Grant Williams,CHA,2025-26,36,19.8,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.2,106.3,12.9,116.9,107,9.9,0.106,1.81,19.2,0.06,0.127,0.094,10.6,10.6,0.568,0.609,0.132,0.137,100.07,99.41,0.089,1479,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Josh Green,CHA,2025-26,58,15.7,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,106,12.5,116.8,106.8,10,0.069,1.34,17.2,0.048,0.06,0.054,12.8,12.7,0.619,0.644,0.104,0.107,98.57,98.23,0.059,1847,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Xavier Tillman,CHA,2025-26,16,4.5,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,91.2,4.2,98.9,95.9,3,0.186,2.67,28.6,0.111,0.141,0.124,10.7,10.8,0.4,0.388,0.118,0.123,94.16,98.38,0.072,150,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
LaMelo Ball,CHA,2025-26,72,28,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.2,114.1,9.1,119.9,113.9,6,0.384,2.54,25.3,0.03,0.14,0.084,9.9,9.9,0.516,0.546,0.306,0.313,100.87,99.45,0.134,4195,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Tre Mann,CHA,2025-26,53,12.6,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,115.8,-10.1,104.4,117.6,-13.1,0.223,1.59,18.9,0.028,0.114,0.068,11.8,11.9,0.442,0.462,0.231,0.237,97.36,97.51,0.062,1351,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Moussa Diabaté,CHA,2025-26,73,26,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,111.5,10.5,119,111.5,7.5,0.099,1.93,21.6,0.139,0.191,0.164,11.2,11.2,0.632,0.653,0.112,0.115,99.02,97.8,0.108,3843,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Brandon Miller,CHA,2025-26,65,30.3,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8,111.3,8.5,116.5,110.4,6.1,0.173,1.33,14.3,0.034,0.122,0.078,10.8,10.7,0.533,0.574,0.272,0.279,100.26,98.44,0.113,4049,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Drew Peterson,CHA,2025-26,6,10.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,110.7,-7.6,101.4,110.1,-8.7,0.044,,10.5,0.041,0.107,0.069,,,0.125,0.148,0.108,0.111,98.87,97.84,,131,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Tidjane Salaün,CHA,2025-26,37,15.5,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2,111.1,2.1,111.9,112.6,-0.7,0.071,1.04,11.7,0.044,0.205,0.125,11.3,11.3,0.616,0.629,0.147,0.151,98.97,99.11,0.102,1175,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
PJ Hall,CHA,2025-26,12,15.6,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,100,4.7,105.8,107,-1.2,0.143,2,15.4,0.086,0.182,0.132,7.7,7.5,0.611,0.63,0.149,0.161,111.6,116.06,0.129,64,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
KJ Simpson,CHA,2025-26,14,15.9,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2,117.1,-6.9,108.1,118.2,-10.2,0.24,1.46,22.6,0.022,0.118,0.067,15.5,15.5,0.416,0.437,0.222,0.229,99.69,99.17,0.063,461,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Antonio Reeves,CHA,2025-26,10,6.8,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,95.4,19.7,113.8,100.1,13.7,0.068,3,12.5,0.029,0.1,0.062,4.2,4.2,0.675,0.675,0.133,0.138,91.61,93.27,0.099,133,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Kon Knueppel,CHA,2025-26,81,31.5,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.2,113,6.2,116.4,112.8,3.6,0.158,1.7,17,0.036,0.128,0.082,10,9.9,0.601,0.633,0.216,0.221,101.07,99.73,0.115,5297,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Liam McNeeley,CHA,2025-26,31,11.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,109.9,1.6,110.7,112,-1.3,0.096,1.85,15.9,0.034,0.167,0.098,8.6,8.7,0.526,0.588,0.144,0.148,98.18,98.74,0.079,754,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Ryan Kalkbrenner,CHA,2025-26,69,21.4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.3,111.1,1.1,110.6,111.4,-0.9,0.053,0.87,11.8,0.109,0.133,0.121,13.5,13.5,0.753,0.762,0.113,0.115,101.08,100.44,0.108,3100,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Sion James,CHA,2025-26,82,22.5,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2,109.9,3.3,112.5,110.3,2.2,0.121,2.51,25.3,0.026,0.124,0.075,10.1,10.1,0.483,0.531,0.109,0.112,99.24,99.12,0.062,3780,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Kevin Love,UTA,2025-26,37,16.6,14.7,,,,-1.63,-1.4,-0.23,1.22,1.19,0.02,,,,0.2,1.1,-0.9,1.1,0.8,0.3,0.088,0.3,0.568,0.714,0.221,9.5,28.9,18.9,14.6,1.1,1.4,12.1,16.6,115.8,122.5,-6.7,115.6,121.6,-6,0.145,2.23,21.3,0.083,0.256,0.167,9.6,9.5,0.53,0.568,0.161,0.166,104.71,104.18,0.103,1334,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jusuf Nurkić,UTA,2025-26,41,26.4,16.4,,,,,,,,,,,,,1.1,-0.5,1.6,1.5,0.4,1.1,0.068,0.9,0.548,0.198,0.316,10.3,32.6,21.2,25.4,2.3,2,19.9,19.3,109.5,117.4,-7.9,107.9,116.5,-8.6,0.261,1.94,27.8,0.089,0.279,0.182,14.3,14.3,0.538,0.548,0.186,0.189,106.46,105.32,0.121,2377,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Kyle Anderson,UTA,2025-26,20,20.1,14.2,,,,-1,-2.36,1.37,-1.56,-3.25,1.69,,,,-0.3,-1,0.7,0.7,0.5,0.2,0.087,0.2,0.565,0.046,0.349,5,13,8.9,20.6,2.7,2.4,11.9,14.6,109.5,110.5,-0.9,106.7,108,-1.3,0.05,0.43,9.4,0.033,0.133,0.081,21.9,21.5,0.816,0.821,0.141,0.145,104.71,102.18,0.102,189,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Lauri Markkanen,UTA,2025-26,42,34.4,21.1,,,,,,,,,,,,,2.6,4.6,-2,3.5,3.2,0.3,0.118,1.6,0.608,0.402,0.333,6.1,15.7,10.8,10.1,1.4,1.4,6.4,28.1,113.6,115.2,-1.5,112.1,115.4,-3.3,0.101,1.41,8.4,0.054,0.134,0.094,5.9,5.9,0.548,0.608,0.269,0.277,105.08,104.48,0.139,3137,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jaren Jackson Jr.,UTA,2025-26,3,24,23.2,,,,,,,,,,,,,4.6,2.4,2.2,0.1,0.1,0.1,0.082,0.1,0.598,0.306,0.327,1.5,18.5,9.8,20.3,3.9,1.3,11.1,36,118.6,90.4,28.2,122,90.4,31.6,0.167,1.14,11.3,0.013,0.133,0.077,9.9,9.9,0.541,0.598,0.33,0.344,109.16,110.72,0.163,167,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Mo Bamba,UTA,2025-26,2,19,15.4,-3.0752,-1.59708,-1.47808,,,,,,,,,,-5.9,-2.1,-3.8,0.1,0,0,0.09,0,0.556,0,0,25,32.1,28.4,3.5,0,5.1,18.2,11.9,110.7,111.5,-0.9,112.1,109,3.1,0.04,0.5,8.3,0.237,0.256,0.247,16.7,16.7,0.556,0.556,0.124,0.126,97.29,96.76,0.119,75,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Svi Mykhailiuk,UTA,2025-26,50,23.1,11.4,,,,,,,,,,,,,-1.7,0.3,-2,1.1,1.3,-0.2,0.048,0.1,0.626,0.663,0.077,3.3,8.4,5.8,11,1.1,0.3,10.1,14.8,114.9,117.9,-3,113.2,118,-4.8,0.107,2.21,18.3,0.029,0.074,0.051,8.3,8.2,0.613,0.626,0.143,0.147,104.47,103.74,0.074,2497,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
John Konchar,UTA,2025-26,26,26.2,14,,,,,,,,,,,,,0,-1.4,1.4,1.4,0.8,0.6,0.1,0.3,0.54,0.469,0.242,8.4,15.3,11.8,14.4,3.6,3.6,12.9,9.8,107.4,116.8,-9.4,108.7,116.5,-7.8,0.141,3.71,32.4,0.07,0.135,0.101,8.7,8.7,0.504,0.54,0.094,0.096,106.34,106.82,0.084,1514,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Vince Williams Jr.,UTA,2025-26,6,14,9.8,,,,,,,,,,,,,-2,-1.8,-0.2,0,0,0,-0.013,0,0.47,0.643,0.143,6.3,18.5,12.2,25,1.1,2.3,19,18,106.3,106.9,-0.6,108.6,107.3,1.4,0.25,2.29,30.2,0.053,0.144,0.099,13.2,13.3,0.464,0.47,0.167,0.171,107.57,108.93,0.076,191,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Kennedy Chandler,UTA,2025-26,11,32.3,13,,,,,,,,,,,,,-5.7,-2.5,-3.1,0.2,0.2,0,0.029,-0.3,0.529,0.277,0.314,1.8,9.7,5.6,29.4,1.5,0.5,12.9,20.7,113.3,122.6,-9.3,113.8,121.4,-7.7,0.261,3.22,29.2,0.015,0.085,0.049,9.1,9.1,0.5,0.529,0.195,0.2,109.56,109.25,0.081,811,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Walker Kessler,UTA,2025-26,5,30.8,20.6,,,,,,,,,,,,,3.3,1.6,1.7,0.5,0.3,0.1,0.148,0.2,0.786,0.216,0.541,15.7,22.3,18.9,13.7,2.1,5.6,25.9,16.5,118.8,114,4.8,118.2,112.8,5.4,0.155,0.94,19.5,0.149,0.183,0.167,20.8,20.8,0.784,0.786,0.167,0.17,98.79,98.04,0.138,314,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
